"h_id","h_name","line_id","capacity","start_time"
"6190","C478","5j0000C47800","3000","15/11/2024 00:00:00"
"6191","C481","550000C48101","2852","15/11/2024 00:00:00"
"6192","C482","560000C48210","2246","15/11/2024 00:00:00"
"6193","C484","550000C48101","2044","15/11/2024 00:00:00"
"6194","C485","330000C48507","2563","15/11/2024 00:00:00"
"6195","C486","330000C48605","2982","15/11/2024 00:00:00"
"6196","C487","330000C48710","2778","15/11/2024 00:00:00"
"6197","C488","3c0000C48800","2871","15/11/2024 00:00:00"
"6198","C489","330000C48910","2486","15/11/2024 00:00:00"
"6199","C490","3c0000C49000","2355","15/11/2024 00:00:00"
"6200","C491","550000C49101","2840","15/11/2024 00:00:00"
"6201","C492","560000C49211","2367","15/11/2024 00:00:00"
"6202","C494","550000C49101","2337","15/11/2024 00:00:00"
"6203","C495","550000C49502","2428","15/11/2024 00:00:00"
"6204","C496","560000C49610","2037","15/11/2024 00:00:00"
"6205","C498","550000C49502","2197","15/11/2024 00:00:00"
"6206","C4003","76000C400610","2079","15/11/2024 00:00:00"
"6207","C4004","78000C400400","2175","15/11/2024 00:00:00"
"6208","C4005","78000C400400","2466","15/11/2024 00:00:00"
"6209","C4006","76000C400610","2615","15/11/2024 00:00:00"
"6210","C4011","76000C401400","2922","15/11/2024 00:00:00"
"6211","C4012","76000C401210","2773","15/11/2024 00:00:00"
"6212","C4013","76000C401210","2180","15/11/2024 00:00:00"
"6213","C4014","76000C401400","2267","15/11/2024 00:00:00"
"6214","C4015","76000C401800","2659","15/11/2024 00:00:00"
"6215","C4016","76000C401600","2747","15/11/2024 00:00:00"
"6216","C4017","76000C401600","2822","15/11/2024 00:00:00"
"6217","C4018","76000C401800","2376","15/11/2024 00:00:00"
"6218","C4021","76000C402420","2494","15/11/2024 00:00:00"
"6219","C4022","76000C402220","2304","15/11/2024 00:00:00"
"6220","C4023","76000C402220","2248","15/11/2024 00:00:00"
"6221","C4024","76000C402420","2862","15/11/2024 00:00:00"
"6222","C4025","76000C402820","2171","15/11/2024 00:00:00"
"6223","C4026","76000C402601","2586","15/11/2024 00:00:00"
"6224","C4027","76000C402601","2072","15/11/2024 00:00:00"
"6225","C4028","76000C402820","2892","15/11/2024 00:00:00"
"6226","C4702","6t000C470220","2947","15/11/2024 00:00:00"
"6227","C4703","6t000C470330","2143","15/11/2024 00:00:00"
"6228","C4704","6t000C470420","2560","15/11/2024 00:00:00"
"6229","C4705","6t000C470540","2520","15/11/2024 00:00:00"
"6230","C4706","6t000C470630","2059","15/11/2024 00:00:00"
"6231","C4707","6t000C470720","2208","15/11/2024 00:00:00"
"6232","C4708","6t000C470830","2800","15/11/2024 00:00:00"
"6233","C4709","6t000C470920","2003","15/11/2024 00:00:00"
"6234","C4710","6t000C471030","2166","15/11/2024 00:00:00"
"6235","C4711","6t000C471130","2100","15/11/2024 00:00:00"
"6236","C4712","6t000C471220","2116","15/11/2024 00:00:00"
"6237","C4713","6t000C471320","2184","15/11/2024 00:00:00"
"6238","C4714","6t000C471420","2683","15/11/2024 00:00:00"
"6239","C4715","6t000C471530","2323","15/11/2024 00:00:00"
"6240","C4716","6t000C471630","2349","15/11/2024 00:00:00"
"6241","C4717","6t000C471720","2527","15/11/2024 00:00:00"
"6242","C4718","6t000C471820","2429","15/11/2024 00:00:00"
"6243","C4719","6t000C471920","2038","15/11/2024 00:00:00"
"6244","C4720","6t000C472030","2960","15/11/2024 00:00:00"
"6245","C4721","6t000C472120","2852","15/11/2024 00:00:00"
"6246","C4722","6t000C472230","2058","15/11/2024 00:00:00"
"6247","C4723","6t000C472320","2027","15/11/2024 00:00:00"
"6248","C4724","6t000C472420","2078","15/11/2024 00:00:00"
"6249","C4725","6t000C472520","2679","15/11/2024 00:00:00"
"6250","C4726","6t000C472620","2944","15/11/2024 00:00:00"
"6251","C4727","6t000C472720","2588","15/11/2024 00:00:00"
"6252","C4728","6t000C472810","2578","15/11/2024 00:00:00"
"6253","C4729","6t000C472910","2312","15/11/2024 00:00:00"
"6254","C4730","6t000C473000","2558","15/11/2024 00:00:00"
"6255","C4731","6t000C473100","2903","15/11/2024 00:00:00"
"6256","C4732","6t000C473200","2835","15/11/2024 00:00:00"
"6257","C4733","6t000C473300","2439","15/11/2024 00:00:00"
"6258","C4735","6t000C473800","2923","15/11/2024 00:00:00"
"6259","C4736","6t000C473600","2310","15/11/2024 00:00:00"
"6260","C4737","6t000C473600","2261","15/11/2024 00:00:00"
"6261","C4738","6t000C473800","2497","15/11/2024 00:00:00"
"6262","C4739","6t000C474200","2664","15/11/2024 00:00:00"
"6263","C4740","6t000C474000","2195","15/11/2024 00:00:00"
"6264","C4741","6t000C474000","2141","15/11/2024 00:00:00"
"6265","C4742","6t000C474200","2065","15/11/2024 00:00:00"
"6266","C4743","6t000C474610","2436","15/11/2024 00:00:00"
"6267","C4744","6t000C474410","2060","15/11/2024 00:00:00"
"6268","C4745","6t000C474410","2957","15/11/2024 00:00:00"
"6269","C4746","6t000C474610","2337","15/11/2024 00:00:00"
"6270","C4751","6t000C475430","2014","15/11/2024 00:00:00"
"6271","C4753","6t000C475320","2363","15/11/2024 00:00:00"
"6272","C4754","6t000C475430","2852","15/11/2024 00:00:00"
"6273","C4755","6t000C475830","2092","15/11/2024 00:00:00"
"6274","C4757","6t000C475720","2145","15/11/2024 00:00:00"
"6275","C4758","6t000C475830","2866","15/11/2024 00:00:00"
"6276","C4759","6t000C476240","2457","15/11/2024 00:00:00"
"6277","C4760","6t000C476020","2250","15/11/2024 00:00:00"
"6278","C4761","6t000C476020","2733","15/11/2024 00:00:00"
"6279","C4762","6t000C476240","2033","15/11/2024 00:00:00"
"6280","C4763","6t000C476630","2476","15/11/2024 00:00:00"
"6281","C4764","6t000C476430","2606","15/11/2024 00:00:00"
"6282","C4765","6t000C476430","2183","15/11/2024 00:00:00"
"6283","C4766","6t000C476630","2410","15/11/2024 00:00:00"
"6284","C4767","6t000C477030","2742","15/11/2024 00:00:00"
"6285","C4768","6t000C476830","2503","15/11/2024 00:00:00"
"6286","C4769","6t000C476830","2958","15/11/2024 00:00:00"
"6287","C4770","6t000C477030","2786","15/11/2024 00:00:00"
"6288","C4771","6t000C477430","2808","15/11/2024 00:00:00"
"6289","C4772","6t000C477230","2579","15/11/2024 00:00:00"
"6290","C4773","6t000C477230","2298","15/11/2024 00:00:00"
"6291","C4774","6t000C477430","2983","15/11/2024 00:00:00"
"6292","C4775","6t000C477830","2220","15/11/2024 00:00:00"
"6293","C4776","6t000C477630","2518","15/11/2024 00:00:00"
"6294","C4777","6t000C477630","2982","15/11/2024 00:00:00"
"6295","C4778","6t000C477830","2623","15/11/2024 00:00:00"
"6296","C4779","6t000C478230","2491","15/11/2024 00:00:00"
"6297","C4780","6t000C478030","2300","15/11/2024 00:00:00"
"6298","C4781","6t000C478030","2748","15/11/2024 00:00:00"
"6299","C4782","6t000C478230","2519","15/11/2024 00:00:00"
"6300","C4783","6t000C478640","2370","15/11/2024 00:00:00"
"6301","C4784","6t000C478430","2519","15/11/2024 00:00:00"
"6302","C4785","6t000C478430","2256","15/11/2024 00:00:00"
"6303","C4786","6t000C478640","2210","15/11/2024 00:00:00"
"6304","C4787","6t000C479040","2486","15/11/2024 00:00:00"
"6305","C4788","6t000C478840","2025","15/11/2024 00:00:00"
"6306","C4789","6t000C478840","2647","15/11/2024 00:00:00"
"6307","C4790","6t000C479040","2232","15/11/2024 00:00:00"
"6308","C4791","6t000C479430","2836","15/11/2024 00:00:00"
"6309","C4792","6t000C479240","2190","15/11/2024 00:00:00"
"6310","C4793","6t000C479240","2366","15/11/2024 00:00:00"
"6311","C4794","6t000C479430","2198","15/11/2024 00:00:00"
"6312","C4795","6t000C479830","2049","15/11/2024 00:00:00"
"6313","C4796","6t000C479630","2185","15/11/2024 00:00:00"
"6314","C4797","6t000C479630","2126","15/11/2024 00:00:00"
"6315","C4798","6t000C479830","2349","15/11/2024 00:00:00"
"6316","C4799","6t000C480240","2773","15/11/2024 00:00:00"
"6317","C4800","6t000C480030","2788","15/11/2024 00:00:00"
"6318","C4801","6t000C480030","2840","15/11/2024 00:00:00"
"6319","C4802","6t000C480240","2309","15/11/2024 00:00:00"
"6320","C4803","6t000C480630","2910","15/11/2024 00:00:00"
"6321","C4804","6t000C480430","2134","15/11/2024 00:00:00"
"6322","C4805","6t000C480430","2374","15/11/2024 00:00:00"
"6323","C4806","6t000C480630","2305","15/11/2024 00:00:00"
"6324","C4807","6t000C481030","2415","15/11/2024 00:00:00"
"6325","C4808","6t000C480830","2522","15/11/2024 00:00:00"
"6326","C4809","6t000C480830","2917","15/11/2024 00:00:00"
"6327","C50","7600000C5008","2027","15/11/2024 00:00:00"
"6328","C51","7600000C5110","2699","15/11/2024 00:00:00"
"6329","C52","7600000C5205","2323","15/11/2024 00:00:00"
"6330","C53","7600000C5302","2758","15/11/2024 00:00:00"
"6331","C55","7600000C5505","2383","15/11/2024 00:00:00"
"6332","C56","7600000C5601","2965","15/11/2024 00:00:00"
"6333","C57","7600000C5701","2838","15/11/2024 00:00:00"
"6334","C58","7600000C5801","2997","15/11/2024 00:00:00"
"6335","C59","7600000C5901","2143","15/11/2024 00:00:00"
"6336","C502","110000C50204","2387","15/11/2024 00:00:00"
"6337","C503","110000C50304","2029","15/11/2024 00:00:00"
"6338","C504","110000C50405","2454","15/11/2024 00:00:00"
"6339","C505","110000C50503","2207","15/11/2024 00:00:00"
"6340","C506","110000C50605","2859","15/11/2024 00:00:00"
"6341","C507","110000C50704","2441","15/11/2024 00:00:00"
"6342","C508","110000C50804","2871","15/11/2024 00:00:00"
"6343","C509","110000C50902","2491","15/11/2024 00:00:00"
"6344","C510","110000C51003","2375","15/11/2024 00:00:00"
"6345","C511","110000C51105","2834","15/11/2024 00:00:00"
"6346","C512","110000C51202","2405","15/11/2024 00:00:00"
"6347","C515","150000C51501","2291","15/11/2024 00:00:00"
"6348","C516","120000C51602","2438","15/11/2024 00:00:00"
"6349","C517","110000C51704","2944","15/11/2024 00:00:00"
"6350","C518","110000C51803","2203","15/11/2024 00:00:00"
"6351","C519","110000C51904","2328","15/11/2024 00:00:00"
"6352","C521","110000C52102","2199","15/11/2024 00:00:00"
"6353","C522","110000C52202","2330","15/11/2024 00:00:00"
"6354","C527","110000C52710","2612","15/11/2024 00:00:00"
"6355","C528","110000C52801","2583","15/11/2024 00:00:00"
"6356","C529","110000C52903","2269","15/11/2024 00:00:00"
"6357","C530","110000C53004","2767","15/11/2024 00:00:00"
"6358","C531","110000C53102","2524","15/11/2024 00:00:00"
"6359","C532","110000C53202","2609","15/11/2024 00:00:00"
"6360","C533","110000C53301","2502","15/11/2024 00:00:00"
"6361","C534","110000C53402","2674","15/11/2024 00:00:00"
"6362","C537","1g0000C53702","2481","15/11/2024 00:00:00"
"6363","C538","120000C53802","2592","15/11/2024 00:00:00"
"6364","C539","1g0000C53901","2469","15/11/2024 00:00:00"
"6365","C540","120000C54002","2430","15/11/2024 00:00:00"
"6366","C541","1g0000C54102","2337","15/11/2024 00:00:00"
"6367","C542","120000C54201","2572","15/11/2024 00:00:00"
"6368","C545","110000C54507","2313","15/11/2024 00:00:00"
"6369","C546","110000C54608","2012","15/11/2024 00:00:00"
"6370","C547","110000C5470F","2488","15/11/2024 00:00:00"
"6371","C548","110000C54810","2588","15/11/2024 00:00:00"
"6372","C551","840000C55409","2882","15/11/2024 00:00:00"
"6373","C552","800000C55206","2854","15/11/2024 00:00:00"
"6374","C553","800000C55206","2813","15/11/2024 00:00:00"
"6375","C554","840000C55409","2556","15/11/2024 00:00:00"
"6376","C556","800000C55607","2570","15/11/2024 00:00:00"
"6377","C557","800000C55607","2935","15/11/2024 00:00:00"
"6378","C558","840000C55804","2843","15/11/2024 00:00:00"
"6379","C559","800000C55905","2156","15/11/2024 00:00:00"
"6380","C560","840000C56004","2268","15/11/2024 00:00:00"
"6381","C562","800000C56305","2081","15/11/2024 00:00:00"
"6382","C563","800000C56305","2734","15/11/2024 00:00:00"
"6383","C564","840000C56408","2046","15/11/2024 00:00:00"
"6384","C571","800000C57103","2523","15/11/2024 00:00:00"
"6385","C572","800000C57210","2953","15/11/2024 00:00:00"
"6386","C573","800000C57303","2753","15/11/2024 00:00:00"
"6387","C574","800000C57403","2048","15/11/2024 00:00:00"
"6388","C576","800000C57610","2833","15/11/2024 00:00:00"
"6389","C577","800000C57702","2808","15/11/2024 00:00:00"
"6390","C581","800000C58107","2441","15/11/2024 00:00:00"
"6391","C583","800000C58305","2101","15/11/2024 00:00:00"
"6392","C584","800000C58406","2083","15/11/2024 00:00:00"
"6393","C585","800000C58507","2329","15/11/2024 00:00:00"
"6394","C586","800000C58606","2240","15/11/2024 00:00:00"
"6395","C587","800000C5870A","2315","15/11/2024 00:00:00"
"6396","C588","800000C58804","2479","15/11/2024 00:00:00"
"6397","C591","800000C59407","2042","15/11/2024 00:00:00"
"6398","C592","840000C59207","2423","15/11/2024 00:00:00"
"6399","C593","840000C59207","2342","15/11/2024 00:00:00"
"6400","C594","800000C59407","2059","15/11/2024 00:00:00"
"6401","C596","8c0000C59603","2688","15/11/2024 00:00:00"
"6402","C597","8c0000C59704","2348","15/11/2024 00:00:00"
"6403","C598","8c0000C59806","2674","15/11/2024 00:00:00"
"6404","C599","8c0000C59907","2027","15/11/2024 00:00:00"
"6405","C5001","39000C50010L","2143","15/11/2024 00:00:00"
"6406","C5101","5u000C51010I","2668","15/11/2024 00:00:00"
"6407","C5277","4z000C528003","2334","15/11/2024 00:00:00"
"6408","C5278","58000C527805","2730","15/11/2024 00:00:00"
"6409","C5279","58000C527805","2120","15/11/2024 00:00:00"
"6410","C5280","4z000C528003","2162","15/11/2024 00:00:00"
"6411","C5505","4e000C55050F","2243","15/11/2024 00:00:00"
"6412","C5506","39000C55060G","2148","15/11/2024 00:00:00"
"6413","C5514","39000C551406","2510","15/11/2024 00:00:00"
"6414","C5517","4e000C55170F","2183","15/11/2024 00:00:00"
"6415","C5518","39000C55180G","2660","15/11/2024 00:00:00"
"6416","C5521","4e000C55210I","2708","15/11/2024 00:00:00"
"6417","C5522","39000C552210","2679","15/11/2024 00:00:00"
"6418","C5555","77000C555501","2723","15/11/2024 00:00:00"
"6419","C5559","77000C555901","2585","15/11/2024 00:00:00"
"6420","C5562","76000C556301","2392","15/11/2024 00:00:00"
"6421","C5563","76000C556301","2914","15/11/2024 00:00:00"
"6422","C5568","77000C556801","2384","15/11/2024 00:00:00"
"6423","C5569","77000C556901","2788","15/11/2024 00:00:00"
"6424","C5570","77000C557001","2857","15/11/2024 00:00:00"
"6425","C5575","77000C557501","2806","15/11/2024 00:00:00"
"6426","C5576","76000C557704","2728","15/11/2024 00:00:00"
"6427","C5577","76000C557704","2677","15/11/2024 00:00:00"
"6428","C5578","77000C557501","2572","15/11/2024 00:00:00"
"6429","C5579","77000C557901","2538","15/11/2024 00:00:00"
"6430","C5580","77000C558001","2822","15/11/2024 00:00:00"
"6431","C5585","77000C558501","2899","15/11/2024 00:00:00"
"6432","C5587","77000C558701","2679","15/11/2024 00:00:00"
"6433","C5588","77000C558501","2545","15/11/2024 00:00:00"
"6434","C5590","77000C559001","2640","15/11/2024 00:00:00"
"6435","C5598","77000C559801","2144","15/11/2024 00:00:00"
"6436","C5622","39000C56220J","2450","15/11/2024 00:00:00"
"6437","C5625","4e000C562503","2534","15/11/2024 00:00:00"
"6438","C5626","39000C562603","2107","15/11/2024 00:00:00"
"6439","C5627","39000C562702","2670","15/11/2024 00:00:00"
"6440","C5631","4e000C56310B","2966","15/11/2024 00:00:00"
"6441","C5632","39000C563210","2102","15/11/2024 00:00:00"
"6442","C5650","39000C565020","2321","15/11/2024 00:00:00"
"6443","C5651","76000C565101","2161","15/11/2024 00:00:00"
"6444","C5654","76000C565407","2798","15/11/2024 00:00:00"
"6445","C5655","76000C565505","2842","15/11/2024 00:00:00"
"6446","C5658","76000C565807","2258","15/11/2024 00:00:00"
"6447","C5659","76000C565905","2415","15/11/2024 00:00:00"
"6448","C5661","76000C566101","2975","15/11/2024 00:00:00"
"6449","C5662","76000C566206","2874","15/11/2024 00:00:00"
"6450","C5663","76000C566302","2938","15/11/2024 00:00:00"
"6451","C5665","77000C566802","2098","15/11/2024 00:00:00"
"6452","C5666","77000C566701","2712","15/11/2024 00:00:00"
"6453","C5667","77000C566701","2884","15/11/2024 00:00:00"
"6454","C5668","77000C566802","2173","15/11/2024 00:00:00"
"6455","C5669","77000C566701","2772","15/11/2024 00:00:00"
"6456","C5670","77000C566802","2958","15/11/2024 00:00:00"
"6457","C5679","76000C567902","2277","15/11/2024 00:00:00"
"6458","C5680","77000C568002","2516","15/11/2024 00:00:00"
"6459","C5681","76000C568102","2678","15/11/2024 00:00:00"
"6460","C5682","77000C568210","2960","15/11/2024 00:00:00"
"6461","C5741","76000C574410","2391","15/11/2024 00:00:00"
"6462","C5742","76000C574210","2221","15/11/2024 00:00:00"
"6463","C5743","76000C574210","2380","15/11/2024 00:00:00"
"6464","C5744","76000C574410","2135","15/11/2024 00:00:00"
"6465","C5745","76000C574806","2508","15/11/2024 00:00:00"
"6466","C5746","76000C574620","2226","15/11/2024 00:00:00"
"6467","C5747","76000C574620","2846","15/11/2024 00:00:00"
"6468","C5748","76000C574806","2016","15/11/2024 00:00:00"
"6469","C5751","76000C575410","2992","15/11/2024 00:00:00"
"6470","C5752","76000C575210","2977","15/11/2024 00:00:00"
"6471","C5753","76000C575210","2140","15/11/2024 00:00:00"
"6472","C5754","76000C575410","2269","15/11/2024 00:00:00"
"6473","C5755","76000C575807","2363","15/11/2024 00:00:00"
"6474","C5756","76000C575610","2870","15/11/2024 00:00:00"
"6475","C5757","76000C575610","2655","15/11/2024 00:00:00"
"6476","C5758","76000C575807","2682","15/11/2024 00:00:00"
"6477","C5761","76000C576410","2010","15/11/2024 00:00:00"
"6478","C5762","76000C576204","2675","15/11/2024 00:00:00"
"6479","C5763","76000C576204","2653","15/11/2024 00:00:00"
"6480","C5764","76000C576410","2342","15/11/2024 00:00:00"
"6481","C5765","76000C576807","2493","15/11/2024 00:00:00"
"6482","C5766","76000C576610","2778","15/11/2024 00:00:00"
"6483","C5767","76000C576610","2829","15/11/2024 00:00:00"
"6484","C5768","76000C576807","2850","15/11/2024 00:00:00"
"6485","C5771","76000C577404","2983","15/11/2024 00:00:00"
"6486","C5772","76000C577206","2701","15/11/2024 00:00:00"
"6487","C5773","76000C577206","2420","15/11/2024 00:00:00"
"6488","C5774","76000C577404","2935","15/11/2024 00:00:00"
"6489","C5775","76000C577803","2411","15/11/2024 00:00:00"
"6490","C5776","76000C577604","2308","15/11/2024 00:00:00"
"6491","C5777","76000C577604","2949","15/11/2024 00:00:00"
"6492","C5778","76000C577803","2137","15/11/2024 00:00:00"
"6493","C5781","76000C578420","2068","15/11/2024 00:00:00"
"6494","C5782","76000C578208","2130","15/11/2024 00:00:00"
"6495","C5783","76000C578208","2531","15/11/2024 00:00:00"
"6496","C5784","76000C578420","2533","15/11/2024 00:00:00"
"6497","C5785","76000C578810","2872","15/11/2024 00:00:00"
"6498","C5786","76000C578620","2384","15/11/2024 00:00:00"
"6499","C5787","76000C578620","2871","15/11/2024 00:00:00"
"6500","C5788","76000C578810","2455","15/11/2024 00:00:00"
"6501","C5791","76000C579420","2600","15/11/2024 00:00:00"
"6502","C5792","76000C579204","2903","15/11/2024 00:00:00"
"6503","C5793","76000C579204","2884","15/11/2024 00:00:00"
"6504","C5794","76000C579420","2592","15/11/2024 00:00:00"
"6505","C5795","76000C579802","2230","15/11/2024 00:00:00"
"6506","C5796","76000C579600","2335","15/11/2024 00:00:00"
"6507","C5797","76000C579600","2406","15/11/2024 00:00:00"
"6508","C5798","76000C579802","2378","15/11/2024 00:00:00"
"6509","C5805","77000C58050A","2725","15/11/2024 00:00:00"
"6510","C5806","77000C580609","2575","15/11/2024 00:00:00"
"6511","C5807","77000C580709","2777","15/11/2024 00:00:00"
"6512","C5808","77000C580809","2985","15/11/2024 00:00:00"
"6513","C5811","76000C581420","2728","15/11/2024 00:00:00"
"6514","C5812","76000C581210","2061","15/11/2024 00:00:00"
"6515","C5813","76000C581210","2532","15/11/2024 00:00:00"
"6516","C5814","76000C581420","2323","15/11/2024 00:00:00"
"6517","C5849","78000C584903","2259","15/11/2024 00:00:00"
"6518","C5850","78000C585001","2696","15/11/2024 00:00:00"
"6519","C5851","78000C585120","2562","15/11/2024 00:00:00"
"6520","C5852","78000C585320","2538","15/11/2024 00:00:00"
"6521","C5853","78000C585320","2131","15/11/2024 00:00:00"
"6522","C5854","78000C585120","2425","15/11/2024 00:00:00"
"6523","C5855","78000C585510","2569","15/11/2024 00:00:00"
"6524","C5856","78000C585620","2553","15/11/2024 00:00:00"
"6525","C5857","78000C585700","2729","15/11/2024 00:00:00"
"6526","C5858","78000C585800","2964","15/11/2024 00:00:00"
"6527","C60","7600000C6000","2200","15/11/2024 00:00:00"
"6528","C61","7600000C6110","2907","15/11/2024 00:00:00"
"6529","C62","7600000C6300","2069","15/11/2024 00:00:00"
"6530","C63","7600000C6300","2947","15/11/2024 00:00:00"
"6531","C65","7700000C6502","2025","15/11/2024 00:00:00"
"6532","C66","7600000C6710","2670","15/11/2024 00:00:00"
"6533","C67","7600000C6710","2255","15/11/2024 00:00:00"
"6534","C68","7700000C6502","2671","15/11/2024 00:00:00"
"6535","C69","7600000C6901","2290","15/11/2024 00:00:00"
"6536","C601","850000C60100","2111","15/11/2024 00:00:00"
"6537","C602","8e0000C60210","2524","15/11/2024 00:00:00"
"6538","C603","850000C60300","2070","15/11/2024 00:00:00"
"6539","C604","8e0000C60401","2843","15/11/2024 00:00:00"
"6540","C605","850000C60501","2112","15/11/2024 00:00:00"
"6541","C606","8e0000C60610","2573","15/11/2024 00:00:00"
"6542","C607","8d0000C60700","2653","15/11/2024 00:00:00"
"6543","C608","8e0000C60802","2914","15/11/2024 00:00:00"
"6544","C609","850000C60900","2469","15/11/2024 00:00:00"
"6545","C610","8e0000C61000","2311","15/11/2024 00:00:00"
"6546","C611","850000C61100","2524","15/11/2024 00:00:00"
"6547","C612","8e0000C61200","2199","15/11/2024 00:00:00"
"6548","C613","850000C61300","2065","15/11/2024 00:00:00"
"6549","C614","8e0000C61401","2131","15/11/2024 00:00:00"
"6550","C615","850000C61501","2194","15/11/2024 00:00:00"
"6551","C616","8e0000C61612","2110","15/11/2024 00:00:00"
"6552","C617","850000C61701","2950","15/11/2024 00:00:00"
"6553","C618","8e0000C61804","2566","15/11/2024 00:00:00"
"6554","C619","850000C61901","2748","15/11/2024 00:00:00"
"6555","C620","8e0000C62000","2806","15/11/2024 00:00:00"
"6556","C621","850000C62102","2236","15/11/2024 00:00:00"
"6557","C622","8e0000C62211","2737","15/11/2024 00:00:00"
"6558","C623","850000C62300","2905","15/11/2024 00:00:00"
"6559","C624","8e0000C62401","2568","15/11/2024 00:00:00"
"6560","C625","8d0000C62500","2813","15/11/2024 00:00:00"
"6561","C626","8e0000C62610","2745","15/11/2024 00:00:00"
"6562","C637","8c0000C64005","2237","15/11/2024 00:00:00"
"6563","C638","800000C63801","2922","15/11/2024 00:00:00"
"6564","C639","800000C63801","2361","15/11/2024 00:00:00"
"6565","C640","8c0000C64005","2296","15/11/2024 00:00:00"
"6566","C641","8c0000C64408","2550","15/11/2024 00:00:00"
"6567","C642","800000C64210","2787","15/11/2024 00:00:00"
"6568","C643","800000C64210","2011","15/11/2024 00:00:00"
"6569","C644","8c0000C64408","2740","15/11/2024 00:00:00"
"6570","C645","330000C64505","2355","15/11/2024 00:00:00"
"6571","C646","3d0000C64606","2692","15/11/2024 00:00:00"
"6572","C647","330000C64706","2872","15/11/2024 00:00:00"
"6573","C648","3d0000C64806","2582","15/11/2024 00:00:00"
"6574","C649","330000C64900","2967","15/11/2024 00:00:00"
"6575","C650","3d0000C65000","2759","15/11/2024 00:00:00"
"6576","C651","330000C65100","2122","15/11/2024 00:00:00"
"6577","C652","3d0000C65200","2373","15/11/2024 00:00:00"
"6578","C655","330000C65504","2129","15/11/2024 00:00:00"
"6579","C656","3d0000C65608","2203","15/11/2024 00:00:00"
"6580","C657","330000C65709","2627","15/11/2024 00:00:00"
"6581","C658","3d0000C6580B","2374","15/11/2024 00:00:00"
"6582","C659","330000C6590B","2325","15/11/2024 00:00:00"
"6583","C660","3d0000C66004","2282","15/11/2024 00:00:00"
"6584","C661","490000C66403","2295","15/11/2024 00:00:00"
"6585","C662","4k0000C66320","2564","15/11/2024 00:00:00"
"6586","C663","4k0000C66320","2748","15/11/2024 00:00:00"
"6587","C664","490000C66403","2872","15/11/2024 00:00:00"
"6588","C665","470000C66500","2564","15/11/2024 00:00:00"
"6589","C666","470000C66602","2601","15/11/2024 00:00:00"
"6590","C667","470000C66602","2689","15/11/2024 00:00:00"
"6591","C668","470000C66500","2158","15/11/2024 00:00:00"
"6592","C673","470000C6760B","2264","15/11/2024 00:00:00"
"6593","C674","490000C67503","2403","15/11/2024 00:00:00"
"6594","C675","490000C67503","2358","15/11/2024 00:00:00"
"6595","C676","470000C6760B","2817","15/11/2024 00:00:00"
"6596","C678","470000C67800","2344","15/11/2024 00:00:00"
"6597","C679","470000C67800","2126","15/11/2024 00:00:00"
"6598","C680","470000C68002","2208","15/11/2024 00:00:00"
"6599","C681","8g0000C68100","2106","15/11/2024 00:00:00"
"6600","C682","850000C68200","2840","15/11/2024 00:00:00"
"6601","C683","8g0000C68300","2260","15/11/2024 00:00:00"
"6602","C684","850000C68400","2634","15/11/2024 00:00:00"
"6603","C685","8g0000C68500","2258","15/11/2024 00:00:00"
"6604","C686","850000C68600","2746","15/11/2024 00:00:00"
"6605","C687","8g0000C68700","2283","15/11/2024 00:00:00"
"6606","C688","850000C68802","2116","15/11/2024 00:00:00"
"6607","C689","8g0000C68901","2579","15/11/2024 00:00:00"
"6608","C690","8d0000C69000","2885","15/11/2024 00:00:00"
"6609","C691","8g0000C69100","2169","15/11/2024 00:00:00"
"6610","C692","850000C69200","2246","15/11/2024 00:00:00"
"6611","C693","020000C69300","2646","15/11/2024 00:00:00"
"6612","C694","020000C69400","2612","15/11/2024 00:00:00"
"6613","C695","5e0000C69510","2704","15/11/2024 00:00:00"
"6614","C696","560000C69610","2978","15/11/2024 00:00:00"
"6615","C697","5e0000C69700","2223","15/11/2024 00:00:00"
"6616","C698","560000C69800","2404","15/11/2024 00:00:00"
"6617","C6002","77000C600207","2282","15/11/2024 00:00:00"
"6618","C6031","78000C603102","2601","15/11/2024 00:00:00"
"6619","C6032","78000C603206","2762","15/11/2024 00:00:00"
"6620","C6033","77000C603303","2575","15/11/2024 00:00:00"
"6621","C6034","78000C603410","2331","15/11/2024 00:00:00"
"6622","C6035","78000C603501","2841","15/11/2024 00:00:00"
"6623","C6036","78000C603620","2702","15/11/2024 00:00:00"
"6624","C6037","78000C603702","2836","15/11/2024 00:00:00"
"6625","C6038","78000C603805","2801","15/11/2024 00:00:00"
"6626","C6041","78000C60440Q","2396","15/11/2024 00:00:00"
"6627","C6042","78000C60420O","2200","15/11/2024 00:00:00"
"6628","C6043","78000C60420O","2615","15/11/2024 00:00:00"
"6629","C6044","78000C60440Q","2412","15/11/2024 00:00:00"
"6630","C6101","76000C61010F","2006","15/11/2024 00:00:00"
"6631","C6102","77000C610200","2602","15/11/2024 00:00:00"
"6632","C6103","76000C61030A","2395","15/11/2024 00:00:00"
"6633","C6104","77000C610400","2374","15/11/2024 00:00:00"
"6634","C6105","76000C610505","2626","15/11/2024 00:00:00"
"6635","C6106","77000C610600","2797","15/11/2024 00:00:00"
"6636","C6107","76000C61070C","2435","15/11/2024 00:00:00"
"6637","C6108","77000C610800","2596","15/11/2024 00:00:00"
